review_text,review_date,flavour_name,star_rating
"5 Star to CloudtailOriginal On Whey, checked weight on my weighing scaleHad scratch code on bag to confirm its originalBeen using it before so knew the tasteGot for just 8400 during amazon saleToo happy, cheaper than Muscleblaze !",Reviewed in India on 4 October 2019,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
Very useful for me. Thankfully I received genuine product. Very effective mainly.,Reviewed in India on 10 April 2022,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
Genuine product every single time. Very happy with the purchase when there are so many adulterated products in the market. Good luck to all reading this to lose the fst snd gain muscle 💪 Cheers. Fit India 🇮🇳,Reviewed in India on 4 May 2020,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
Product received is authentic. Thanks to Cloudtail. New packaging contain white scoop instead of the normal gold colour as a initiative to reduce global warming. Verified by Glanbia.,Reviewed in India on 17 April 2021,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"Totally satisfied with the quality of the product.Checked the authenticity of the product on importer's portal and undoubtedly it's 100% genuine.I have ordered Mocha Cappuccino flavour. It blend exactly well without any hassle. And, I don't have to explain about muscle recovery. It's ON standard from decades.Suggestion ""go for it"".",Reviewed in India on 11 October 2018,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"My protein was original100 % satisfiedCheck for originality, if original u will face no problems.Extreme milk chocolate has the best taste , even better than double rich chocolate 🍫",Reviewed in India on 10 September 2020,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,5
"Original.if you have never had this before., Don't expect much from flavour's side. It's not bad but you will get used to it. I go for it blindly every.",Reviewed in India on 11 December 2020,Flavour Name: Cookies & CreamSize: 5 Lbs,5
For those who love sweet flavour can go for it. I personally didn't like as I don't have sweet tooth. Rest its good and authentic.,Reviewed in India on 3 April 2021,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,5
"When I open the bottle , it’s missing a ON stamped closure which is usually present within the cap , it is missing in this product.",Reviewed in India on 26 February 2021,Flavour Name: Cookies & CreamSize: 5 Lbs,5
Original and value for money.,Reviewed in India on 28 November 2022,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
not for beginnersdont go with hype ON Protein are good buy this is for professionalsif you are beginners then go with other brandThink And Buy,Reviewed in India on 26 August 2020,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"ON is always best. Bit costly but this is the flavor I like. This is my 2nd order. Guys, purchase in shopping offers days only. Deal is great at that time. Always getting genuine products from Amazon.",Reviewed in India on 18 October 2019,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
I've been using this for a couple of years. The results are satisfactory. I've heard of people developing complications due to excess protein intake. I don't know what they're using or what they might be doing wrongly. This brand seems to work fine for me.I'd like to try their platinum variant next. I hear from a friend that it's even better.,Reviewed in India on 4 February 2016,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
I got original. I can trust blindly if it's original. Nothing more to write about 😅,Reviewed in India on 11 August 2021,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
The product is genuine and the flavour is bit like bournvita. The importer for this flavour is not bright commodities. It's a different importer.,Reviewed in India on 26 October 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Should be more quantity,Reviewed in India on 2 October 2022,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"Buy it from this buyer, legit product. Bought it a few times, was not disappointed. Tried to buy the same product at a store but the store charges you more.",Reviewed in India on 7 March 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Taste 4.5/5 (already done with 3 flavours)mix 5/5worth 5/5No bloating feels as of now,Reviewed in India on 12 April 2021,Flavour Name: Cookies & CreamSize: 5 Lbs,5
I purchased from cloudtail seller. The product is genuine and correct. Checked via text message as well. So go for it.,Reviewed in India on 19 December 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
I recieve my product today and the product is completely genuine. I am very happy with my purchase.,Reviewed in India on 4 April 2021,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,5
Tastes really good. I add a lot of water so can't comment on Thickness. Dissolves in water easily.,Reviewed in India on 23 March 2021,Flavour Name: Cookies & CreamSize: 5 Lbs,5
"The taste is incredible.Highly recommendedMocha Cappuccino is rated 9.1/10 on BodyBuilding.comI would recommend to check the Flavour ratings before you buy, else you would regret.The product is good and genuine as per my standards. However always check the seller ratings prior to your purchase.Delivery and Packing by Amazon.in is the best. 10/10",Reviewed in India on 22 January 2015,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Strongly recommendind to buy from primarc pecan.. I bought twice. 5lb and 10lb. Both times received 100% original products. Checked bar code and all. Got genuine result. World's number one supplement.. On.. Thanks Amazon for the package and good delivery. Primarc pecan is the authentic and direct supplier of on in India. Checked everything. And nothing foul I found..,Reviewed in India on 16 May 2017,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,5
"100% Genuine from Primarc Pecan, Many reviewers said the lid seal was absent, i would like to inform them..ON has stopped making lid seals..only outer seal would b found on original ON products..you can google  or even mail ON about the same and check that..so pls stop putting negative reviews without cross checking with the company.",Reviewed in India on 7 October 2016,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Awesome fast digestion Protein.. An all time Winner in WHEY's. Had tried Double rich chocolate already and ordered for Mocha cappucino.. Heavenly taste.. Loving every drop of it. Those looking for a WHEY.. Go for it.. Though on the higher side in pricing. This heavy weight does Magic to your body. Will order more in the future..,Reviewed in India on 7 April 2016,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
One of the best tasting proteins out there. So many combinations you can make and taste great. Great absorbency. My husbands muscle mass is growing so fast. Love it.,Reviewed in India on 3 February 2020,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,5
"Good quality packaging, flavour disappoints as I have had the same flavour ordered from USA & was expecting same. Rest it reached me in d given time. Happy to see my protein",Reviewed in India on 24 July 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Could not find better price anywhere in lockdown situation. It is original product. You can go for it if the cost is ok.,Reviewed in India on 5 June 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"On doesn’t need a review, it’s a quality product. Mocha cappuccino is my second favorite flavor after coffee. Buy from Cloudtail.Also, people use your brains & stop giving 1-2 stars saying it’s fake. Don’t misinform other buyers.",Reviewed in India on 19 December 2018,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"I ordered the cookie and cream flavor and it tastes delicious. Don't go for discounts, choose the right seller. I chose primarc pecan retail and got the original product. When you receive the product, do some research on youtube and other websites about checking the genuinity of the product, I did the same.",Reviewed in India on 23 March 2017,Flavour Name: Cookies & CreamSize: 5 Lbs,5
The mocha cappuccino flavour was delicious. I checked the authenticity as well and it was authentic. Will buy again.,Reviewed in India on 14 September 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
It is the best choice if you want to purchase of whey protein.,Reviewed in India on 22 May 2021,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Sometimes orignal sometimes fakeDouble rich choclate is mostly fake .Good thing is amazon return it if its is fake and you have unboxing video of it,Reviewed in India on 17 September 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Good product from ON. This is my second container. First time i ordered it from bodybuilding.com.  Second time tried here. Fortunately got the original one imported by bright commodities.,Reviewed in India on 30 June 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
